,Energy Sold,PV production,Consumption,Net demand,Reward,Excess Energy,Hydrogen storage,Energy Bought
55,0,0.0,0.885139409871045,0.885139409871045,0.0,0.0,0.33000000000000007,0.0
56,0,0.0,1.2922291396681764,1.2922291396681764,0.0,0.0,0.0,0.6509691154153547
57,0,0.003945699600765074,1.4781586736340078,1.4742129740332426,0.0,0.0,0.0,1.2922291396681764
58,0,0.1538822867972577,1.3431501157610575,1.1892678289637997,0.0,0.0,0.0,1.4742129740332426
59,0,0.5952369699802458,1.0181643043216957,0.4229273343414499,0.0,0.0,0.0,1.1892678289637997
60,0,0.8252149107585189,0.7514614999242403,-0.07375341083427867,0.0,0.0,0.0,0.4229273343414499
61,0,5.137300891210266,0.7110152635624882,-4.426285627647778,0.0,0.0,0.0,0.0
62,0,6.840715916636933,0.9114939309583763,-5.929221985678557,0.0,0.0,0.0,0.0
63,0,2.0247075626054376,1.266597918011299,-0.7581096445941387,0.0,0.0,0.0,0.0
64,0,0.038329652850679165,1.6539939846017055,1.6156643317510264,0.0,0.0,0.0,0.0
65,0,0.0,1.9506905050473662,1.9506905050473662,0.0,0.0,0.7150000000000001,0.0
66,0,0.0,2.0616712866673734,2.0616712866673734,0.0,0.0,1.4300000000000002,0.0
67,0,0.0,1.9502077442060253,1.9502077442060253,0.0,0.0,0.33000000000000007,0.0
68,0,0.0,1.6508110173988908,1.6508110173988908,0.0,0.0,0.0,0.0
69,0,0.0,1.2504315038405849,1.2504315038405849,0.0,0.0,0.0,1.6524372684882689
70,0,0.0,0.8475544358940568,0.8475544358940568,0.0,0.0,0.0,1.2504315038405849
71,0,0.0,0.5140677505878747,0.5140677505878747,0.0,0.0,0.7150000000000001,1.9475544358940569
72,0,0.0,3.6197868666162296e-05,3.6197868666162296e-05,0.0,0.0,0.0,0.15656775058787464
73,0,0.0,0.00030305409621799617,0.00030305409621799617,0.0,0.0,0.0,3.6197868666162296e-05
74,0,0.0,0.001976124705475825,0.001976124705475825,0.0,0.0,0.0,0.00030305409621799617
